proxy_price,rounded_lowest_each_way_price,number_of_nights,is_sales_fare,arr_city_name,trip_type,dep_lpf_city_airport_display,dep_airport_name,rounded_lowest_price,lowest_price,dep_city_name,arrival_airport,arr_lpf_city_airport_display,arrival_city,departure_airport,cabin,region_code,arr_airport_name,currency_code,tier_points,tier_points_per_pound
N,1383,7,N,Hong Kong,RT,London (Heathrow),Heathrow,2766,2765.69,London,HKG,Hong Kong,HKG,LHR,C,FEA,Hong Kong,GBP,160.0,0.12
N,1288,7,Y,Houston,RT,London (Heathrow),Heathrow,2576,2575.59,London,IAH,Houston (George Bush Intercont),HOU,LHR,C,NOA,George Bush Intercont,GBP,140.0,0.11
N,1026,7,Y,Hyderabad,RT,London (Heathrow),Heathrow,2052,2051.59,London,HYD,Hyderabad,HYD,LHR,C,SAS,Rajiv Gandhi Intl,GBP,140.0,0.14
N,129,7,N,Ibiza,RT,London (City Airport),City Airport,258,257.59,London,IBZ,Ibiza,IBZ,LCY,C,EUK,Ibiza,GBP,40.0,0.31
N,145,7,Y,Innsbruck,RT,London (Heathrow),Heathrow,289,288.39,London,INN,Innsbruck (Kranebitten),INN,LHR,C,EUK,Kranebitten,GBP,40.0,0.28
N,100,7,Y,Inverness,RT,London (Heathrow),Heathrow,200,199.18,London,INV,Inverness,INV,LHR,C,EUK,Inverness,GBP,40.0,0.4
Y,1045,7,N,Islamabad,RT,London (Heathrow),Heathrow,2090,2089.39,London,ISB,Islamabad,ISB,LHR,C,SAS,Islamabad,GBP,140.0,0.13
N,198,7,Y,Istanbul,RT,London (Heathrow),Heathrow,396,395.99,London,SAW,Istanbul (Sabiha Gokcen International),IST,LHR,C,EUK,Sabiha Gokcen International,GBP,80.0,0.4
N,294,7,N,Izmir,RT,London (Heathrow),Heathrow,587,586.09,London,ADB,Izmir (Adnan Menderes),IZM,LHR,C,EUK,Adnan Menderes,GBP,80.0,0.27
N,108,7,Y,Jersey,RT,London (Heathrow),Heathrow,216,215.38,London,JER,Jersey,JER,LHR,C,EUK,Jersey,GBP,40.0,0.37
N,1724,7,N,Johannesburg,RT,London (Heathrow),Heathrow,3448,3447.69,London,JNB,Johannesburg,JNB,LHR,C,AFR,Johannesburg,GBP,140.0,0.08
N,256,7,N,Kalamata,RT,London (Heathrow),Heathrow,511,510.39,London,KLX,Kalamata,KLX,LHR,C,EUK,Kalamata,GBP,80.0,0.31
N,256,7,N,Kefalonia,RT,London (Heathrow),Heathrow,512,511.69,London,EFL,Kefalonia,EFL,LHR,C,EUK,Kefalonia,GBP,80.0,0.31
N,994,7,N,Kingston,RT,London (Gatwick),Gatwick,1987,1986.18,London,KIN,Kingston,KIN,LGW,C,SOA,Kingston,GBP,140.0,0.14
N,272,7,N,Kos,RT,London (Gatwick),Gatwick,543,542.88,London,KGS,Kos,KGS,LGW,C,EUK,Kos,GBP,80.0,0.29
N,110,7,Y,Krakow,RT,London (Heathrow),Heathrow,220,219.99,London,KRK,Krakow,KRK,LHR,C,EUK,Krakow,GBP,40.0,0.36
N,1369,7,Y,Kuala Lumpur,RT,London (Heathrow),Heathrow,2738,2737.99,London,KUL,Kuala Lumpur,KUL,LHR,C,FEA,Kuala Lumpur,GBP,160.0,0.12
N,1582,7,N,Kuwait,RT,London (Heathrow),Heathrow,3163,3162.39,London,KWI,Kuwait,KWI,LHR,C,MDE,Kuwait,GBP,140.0,0.09
N,1099,7,Y,Lagos,RT,London (Heathrow),Heathrow,2198,2197.59,London,LOS,Lagos,LOS,LHR,C,AFR,Lagos,GBP,140.0,0.13
N,225,7,N,Lanzarote,RT,London (Gatwick),Gatwick,449,448.48,London,ACE,Lanzarote,ACE,LGW,C,EUK,Arrecife,GBP,80.0,0.36
N,246,7,N,Larnaca,RT,London (Gatwick),Gatwick,492,491.38,London,LCA,Larnaca,LCA,LGW,C,EUK,Larnaca,GBP,80.0,0.33
N,1207,7,N,Las Vegas,RT,London (Heathrow),Heathrow,2414,2413.59,London,LAS,Las Vegas (Harry Reid Intl),LAS,LHR,C,NOA,Harry Reid Intl,GBP,140.0,0.12
N,145,7,Y,Lisbon,RT,London (Heathrow),Heathrow,290,289.79,London,LIS,Lisbon,LIS,LHR,C,EUK,Lisbon,GBP,40.0,0.28
N,160,7,N,Ljubljana,RT,London (Heathrow),Heathrow,319,318.19,London,LJU,Ljubljana,LJU,LHR,C,EUK,Joze Pucnik,GBP,40.0,0.25
N,1126,7,N,Los Angeles,RT,London (Heathrow),Heathrow,2252,2251.64,London,LAX,Los Angeles (Los Angeles International),LAX,LHR,C,NOA,Los Angeles International,GBP,140.0,0.12
N,88,7,Y,Luxembourg,RT,London (Heathrow),Heathrow,176,175.79,London,LUX,Luxembourg,LUX,LHR,C,EUK,Luxembourg,GBP,40.0,0.46
N,113,7,Y,Lyon,RT,London (Heathrow),Heathrow,226,225.49,London,LYS,Lyon (Saint Exupery),LYS,LHR,C,EUK,Saint Exupery,GBP,40.0,0.35
N,141,7,N,Madrid,RT,London (Heathrow),Heathrow,282,281.79,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.28
N,125,7,N,Malaga,RT,London (City Airport),City Airport,249,248.79,London,AGP,Malaga,AGP,LCY,C,EUK,Malaga,GBP,40.0,0.32
Y,1336,7,N,Male,RT,London (Heathrow),Heathrow,2671,2670.69,London,MLE,Male (Male International),MLE,LHR,C,SAS,Male International,GBP,140.0,0.1
N,244,7,N,Malta,RT,London (Gatwick),Gatwick,488,487.08,London,MLA,Malta,MLA,LGW,C,EUK,Luqa International,GBP,80.0,0.33
N,82,7,Y,Manchester,RT,London (Heathrow),Heathrow,164,163.52,London,MAN,Manchester,MAN,LHR,C,EUK,Manchester,GBP,40.0,0.49
N,213,7,N,Marrakech,RT,London (Gatwick),Gatwick,426,425.18,London,RAK,Marrakech,RAK,LGW,C,AFR,Marrakech,GBP,80.0,0.38
N,119,7,Y,Marseille,RT,London (Heathrow),Heathrow,237,236.79,London,MRS,Marseille,MRS,LHR,C,EUK,Marseille,GBP,40.0,0.34
Y,1538,7,N,Mauritius,RT,London (Gatwick),Gatwick,3076,3075.68,London,MRU,Mauritius,MRU,LGW,C,AFR,Mauritius,GBP,160.0,0.1
N,197,7,N,Menorca,RT,London (Gatwick),Gatwick,393,392.48,London,MAH,Menorca,MAH,LGW,C,EUK,Menorca,GBP,40.0,0.2
N,1038,7,Y,Mexico City,RT,London (Heathrow),Heathrow,2075,2074.89,London,MEX,Mexico City (Mexico),MEX,LHR,C,SOA,Mexico,GBP,140.0,0.13
N,975,7,N,Miami,RT,London (Heathrow),Heathrow,1950,1949.64,London,MIA,Miami (Miami International),MIA,LHR,C,NOA,Miami International,GBP,140.0,0.14
N,138,7,Y,Milan,RT,London (Heathrow),Heathrow,276,275.79,London,MXP,Milan (Malpensa),MIL,LHR,C,EUK,Malpensa,GBP,40.0,0.29
N,138,7,N,Montpellier,RT,London (Gatwick),Gatwick,275,274.88,London,MPL,Montpellier,MPL,LGW,C,EUK,Montpellier,GBP,40.0,0.29
N,938,7,Y,Montreal,RT,London (Heathrow),Heathrow,1876,1875.99,London,YUL,Montreal,YMQ,LHR,C,NOA,Montreal,GBP,140.0,0.15
N,1076,7,Y,Mumbai,RT,London (Heathrow),Heathrow,2152,2151.39,London,BOM,Mumbai,BOM,LHR,C,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,140.0,0.13
N,119,7,Y,Munich,RT,London (Heathrow),Heathrow,238,237.49,London,MUC,Munich,MUC,LHR,C,EUK,Munich,GBP,40.0,0.34
N,224,7,N,Mykonos,RT,London (City Airport),City Airport,448,447.29,London,JMK,Mykonos,JMK,LCY,C,EUK,Mykonos,GBP,80.0,0.36
N,1076,7,Y,Nairobi,RT,London (Heathrow),Heathrow,2151,2150.69,London,NBO,Nairobi,NBO,LHR,C,AFR,Nairobi,GBP,140.0,0.13
N,172,7,Y,Naples,RT,London (Heathrow),Heathrow,344,343.09,London,NAP,Naples,NAP,LHR,C,EUK,Naples,GBP,40.0,0.23
N,974,7,N,Nashville,RT,London (Heathrow),Heathrow,1948,1947.59,London,BNA,Nashville,BNA,LHR,C,NOA,Nashville International,GBP,140.0,0.14
N,1118,7,N,Nassau,RT,London (Heathrow),Heathrow,2235,2234.29,London,NAS,Nassau,NAS,LHR,C,SOA,Nassau,GBP,140.0,0.13
N,1012,7,N,New Orleans,RT,London (Heathrow),Heathrow,2023,2022.59,London,MSY,New Orleans,MSY,LHR,C,NOA,Louis Armstrong International,GBP,140.0,0.14
N,743,7,Y,New York,RT,London (Gatwick),Gatwick,1486,1485.88,London,JFK,New York (John F Kennedy),NYC,LGW,C,NOA,John F Kennedy,GBP,140.0,0.19
N,74,7,Y,Newcastle,RT,London (Heathrow),Heathrow,147,146.41,London,NCL,Newcastle,NCL,LHR,C,EUK,Newcastle International,GBP,40.0,0.55
N,150,7,N,Nice,RT,London (City Airport),City Airport,300,299.19,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.27
N,182,7,N,Olbia,RT,London (Heathrow),Heathrow,364,363.69,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.22
N,1032,7,N,Orlando,RT,London (Gatwick),Gatwick,2064,2063.88,London,MCO,Orlando,ORL,LGW,C,NOA,Orlando International,GBP,140.0,0.14
N,136,7,Y,Oslo,RT,London (Heathrow),Heathrow,271,270.49,London,OSL,Oslo,OSL,LHR,C,EUK,Oslo,GBP,40.0,0.3
N,163,7,N,Palermo,RT,London (Heathrow),Heathrow,326,325.99,London,PMO,Palermo,PMO,LHR,C,EUK,Palermo,GBP,40.0,0.25
N,130,7,Y,Palma,RT,London (City Airport),City Airport,260,259.19,London,PMI,Palma,PMI,LCY,C,EUK,Palma,GBP,40.0,0.31
N,259,7,Y,Paphos,RT,London (Heathrow),Heathrow,517,516.59,London,PFO,Paphos,PFO,LHR,C,EUK,Paphos,GBP,80.0,0.31
N,119,7,Y,Paris,RT,London (Heathrow),Heathrow,237,236.19,London,CDG,Paris (Charles de Gaulle),PAR,LHR,C,EUK,Charles de Gaulle,GBP,40.0,0.34
N,988,7,Y,Philadelphia,RT,London (Heathrow),Heathrow,1976,1975.59,London,PHL,Philadelphia,PHL,LHR,C,NOA,Philadelphia International,GBP,140.0,0.14
N,1038,7,Y,Phoenix,RT,London (Heathrow),Heathrow,2076,2075.59,London,PHX,Phoenix (Sky Harbor International),PHX,LHR,C,NOA,Sky Harbor International,GBP,140.0,0.13
N,100,7,Y,Pisa,RT,London (Heathrow),Heathrow,199,198.69,London,PSA,Pisa,PSA,LHR,C,EUK,Pisa,GBP,40.0,0.4
N,988,7,Y,Pittsburgh,RT,London (Heathrow),Heathrow,1976,1975.59,London,PIT,Pittsburgh,PIT,LHR,C,NOA,Pittsburgh International,GBP,140.0,0.14
N,335,7,N,Ponta Delgada,RT,London (Heathrow),Heathrow,670,669.09,London,PDL,Ponta Delgada,PDL,LHR,C,EUK,Ponta Delgada,GBP,80.0,0.24
N,876,7,N,Port of Spain,RT,London (Gatwick),Gatwick,1752,1751.98,London,POS,Port of Spain,POS,LGW,C,SOA,Port of Spain,GBP,140.0,0.16
N,172,7,N,Porto,RT,London (Gatwick),Gatwick,344,343.08,London,OPO,Porto,OPO,LGW,C,EUK,Porto,GBP,40.0,0.23
N,110,7,Y,Prague,RT,London (Heathrow),Heathrow,220,219.49,London,PRG,Prague,PRG,LHR,C,EUK,Prague,GBP,40.0,0.36
N,207,7,N,Pula,RT,London (Heathrow),Heathrow,414,413.69,London,PUY,Pula,PUY,LHR,C,EUK,Pula,GBP,40.0,0.19
N,937,7,Y,Punta Cana,RT,London (Gatwick),Gatwick,1874,1873.28,London,PUJ,Punta Cana,PUJ,LGW,C,SOA,Punta Cana,GBP,140.0,0.15
N,182,7,Y,Reykjavik,RT,London (Heathrow),Heathrow,364,363.59,London,KEF,Reykjavik (Keflavik),REK,LHR,C,EUK,Keflavik,GBP,80.0,0.44
N,288,7,N,Rhodes,RT,London (Heathrow),Heathrow,575,574.69,London,RHO,Rhodes,RHO,LHR,C,EUK,Rhodes,GBP,80.0,0.28
N,150,7,N,Riga,RT,London (Heathrow),Heathrow,299,298.59,London,RIX,Riga,RIX,LHR,C,EUK,Riga,GBP,40.0,0.27
N,1622,7,N,Riyadh,RT,London (Heathrow),Heathrow,3244,3243.29,London,RUH,Riyadh,RUH,LHR,C,MDE,King Khalid International,GBP,140.0,0.09
N,184,7,Y,Rome,RT,London (Heathrow),Heathrow,368,367.59,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.22
N,122,7,Y,Rotterdam,RT,London (City Airport),City Airport,243,242.89,London,RTM,Rotterdam,RTM,LCY,C,EUK,Rotterdam,GBP,40.0,0.33
N,137,7,Y,Salzburg,RT,London (Heathrow),Heathrow,274,273.69,London,SZG,Salzburg,SZG,LHR,C,EUK,Salzburg,GBP,40.0,0.29
N,1076,7,N,San Diego,RT,London (Heathrow),Heathrow,2152,2151.59,London,SAN,San Diego,SAN,LHR,C,NOA,San Diego International,GBP,140.0,0.13
N,1158,7,Y,San Francisco,RT,London (Heathrow),Heathrow,2316,2315.59,London,SFO,San Francisco,SFO,LHR,C,NOA,San Francisco International,GBP,140.0,0.12
N,137,7,N,San Sebastian,RT,London (City Airport),City Airport,274,273.89,London,EAS,San Sebastian,EAS,LCY,C,EUK,San Sebastian,GBP,40.0,0.29
Y,1238,7,N,Santiago,RT,London (Heathrow),Heathrow,2475,2474.79,London,SCL,Santiago,SCL,LHR,C,SOA,Santiago,GBP,160.0,0.13
N,1371,7,N,Sao Paulo,RT,London (Heathrow),Heathrow,2742,2741.49,London,GRU,Sao Paulo (Guarulhos Intl),SAO,LHR,C,SOA,Guarulhos Intl,GBP,140.0,0.1
N,1224,7,N,Seattle,RT,London (Heathrow),Heathrow,2448,2447.59,London,SEA,Seattle (Seattle-Tacoma International),SEA,LHR,C,NOA,Seattle-Tacoma International,GBP,140.0,0.11
N,158,7,N,Seville,RT,London (Gatwick),Gatwick,315,314.48,London,SVQ,Seville,SVQ,LGW,C,EUK,Seville,GBP,40.0,0.25
N,1214,7,N,Shanghai,RT,London (Heathrow),Heathrow,2428,2427.49,London,PVG,Shanghai (Shanghai Pudong),SHA,LHR,C,FEA,Shanghai Pudong,GBP,140.0,0.12
N,391,7,N,Sharm El Sheikh,RT,London (Gatwick),Gatwick,782,781.68,London,SSH,Sharm El Sheikh,SSH,LGW,C,AFR,Sharm El Sheikh Intl,GBP,80.0,0.2
N,1299,7,Y,Singapore,RT,London (Heathrow),Heathrow,2598,2597.69,London,SIN,Singapore (Changi),SIN,LHR,C,FEA,Changi,GBP,160.0,0.12
N,311,7,N,Skiathos,RT,London (City Airport),City Airport,622,621.29,London,JSI,Skiathos,JSI,LCY,C,EUK,Skiathos,GBP,80.0,0.26
N,182,7,Y,Sofia,RT,London (Heathrow),Heathrow,363,362.29,London,SOF,Sofia,SOF,LHR,C,EUK,Sofia,GBP,80.0,0.44
N,204,7,N,Split,RT,London (Heathrow),Heathrow,407,406.59,London,SPU,Split,SPU,LHR,C,EUK,Split,GBP,40.0,0.2
N,1116,7,N,St Kitts,RT,London (Gatwick),Gatwick,2232,2231.78,London,SKB,St Kitts,SKB,LGW,C,SOA,Robert L Bradshaw International,GBP,140.0,0.13
N,1076,7,N,St Lucia,RT,London (Gatwick),Gatwick,2152,2151.48,London,UVF,St Lucia,SLU,LGW,C,SOA,St Lucia,GBP,140.0,0.13
N,110,7,Y,Stockholm,RT,London (Heathrow),Heathrow,219,218.29,London,ARN,Stockholm (Arlanda),STO,LHR,C,EUK,Arlanda,GBP,40.0,0.37
N,117,7,Y,Stuttgart,RT,London (Heathrow),Heathrow,234,233.19,London,STR,Stuttgart,STR,LHR,C,EUK,Stuttgart,GBP,40.0,0.34
N,2758,7,N,Sydney,RT,London (Heathrow),Heathrow,5515,5514.59,London,SYD,Sydney (Sydney Kingsford Smith),SYD,LHR,C,FEA,Sydney Kingsford Smith,GBP,240.0,0.09
N,1056,7,N,Tampa,RT,London (Gatwick),Gatwick,2111,2110.88,London,TPA,Tampa (Tampa International),TPA,LGW,C,NOA,Tampa International,GBP,140.0,0.13
N,250,7,N,Thessaloniki,RT,London (Gatwick),Gatwick,499,498.88,London,SKG,Thessaloniki,SKG,LGW,C,EUK,Thessaloniki,GBP,80.0,0.32
N,145,7,Y,Tirana,RT,London (Heathrow),Heathrow,290,289.69,London,TIA,Tirana,TIA,LHR,C,EUK,Tirana,GBP,80.0,0.55
N,1104,7,N,Tobago,RT,London (Gatwick),Gatwick,2207,2206.98,London,TAB,Tobago,TAB,LGW,C,SOA,Tobago,GBP,140.0,0.13
N,1500,7,N,Tokyo,RT,London (Heathrow),Heathrow,3000,2999.49,London,HND,Tokyo (Haneda),TYO,LHR,C,FEA,Haneda,GBP,160.0,0.11
N,862,7,N,Toronto,RT,London (Heathrow),Heathrow,1723,1722.74,London,YYZ,Toronto,YTO,LHR,C,NOA,Toronto,GBP,140.0,0.16
N,112,7,Y,Toulouse,RT,London (Heathrow),Heathrow,224,223.69,London,TLS,Toulouse,TLS,LHR,C,EUK,Toulouse,GBP,40.0,0.36
N,137,7,N,Turin,RT,London (Gatwick),Gatwick,273,272.88,London,TRN,Turin,TRN,LGW,C,EUK,Turin,GBP,40.0,0.29
N,114,7,Y,Valencia,RT,London (Heathrow),Heathrow,228,227.29,London,VLC,Valencia,VLC,LHR,C,EUK,Valencia,GBP,40.0,0.35
N,1185,7,Y,Vancouver,RT,London (Gatwick),Gatwick,2370,2369.28,London,YVR,Vancouver,YVR,LGW,C,NOA,Vancouver,GBP,140.0,0.12
N,143,7,Y,Venice,RT,London (Heathrow),Heathrow,285,284.39,London,VCE,Venice (Marco Polo),VCE,LHR,C,EUK,Marco Polo,GBP,40.0,0.28
N,132,7,N,Verona,RT,London (Gatwick),Gatwick,263,262.98,London,VRN,Verona,VRN,LGW,C,EUK,Valerio Catullo,GBP,40.0,0.3
N,127,7,Y,Vienna,RT,London (Heathrow),Heathrow,253,252.69,London,VIE,Vienna,VIE,LHR,C,EUK,Vienna,GBP,40.0,0.32
N,117,7,Y,Warsaw,RT,London (Heathrow),Heathrow,234,233.39,London,WAW,Warsaw,WAW,LHR,C,EUK,Warsaw,GBP,40.0,0.34
N,117,7,Y,Zagreb,RT,London (Heathrow),Heathrow,233,232.29,London,ZAG,Zagreb,ZAG,LHR,C,EUK,Zagreb,GBP,40.0,0.34
N,143,7,Y,Zurich,RT,London (Heathrow),Heathrow,285,284.29,London,ZRH,Zurich,ZRH,LHR,C,EUK,Zurich,GBP,40.0,0.28
N,1196,7,N,Abu Dhabi,RT,London (Heathrow),Heathrow,2391,2390.49,London,AUH,Abu Dhabi,AUH,LHR,F,MDE,Abu Dhabi,GBP,210.0,0.18
N,2266,7,N,Abuja,RT,London (Heathrow),Heathrow,4532,4531.59,London,ABV,Abuja,ABV,LHR,F,AFR,Abuja,GBP,210.0,0.09
N,1213,7,N,Atlanta,RT,London (Heathrow),Heathrow,2425,2424.59,London,ATL,Atlanta (Hartsfield-Jackson Int),ATL,LHR,F,NOA,Hartsfield-Jackson Int,GBP,210.0,0.17
N,1967,7,N,Bahrain,RT,London (Heathrow),Heathrow,3933,3932.99,London,BAH,Bahrain,BAH,LHR,F,MDE,Bahrain,GBP,210.0,0.11
N,7320,7,N,Beijing,RT,London (Heathrow),Heathrow,14639,14638.49,London,PKX,Beijing (Beijing Daxing Intl),BJS,LHR,F,FEA,Beijing Daxing Intl,GBP,210.0,0.03
N,2781,7,N,Bermuda,RT,London (Heathrow),Heathrow,5561,5560.19,London,BDA,Bermuda,BDA,LHR,F,SOA,Bermuda,GBP,210.0,0.08
N,1488,7,N,Boston,RT,London (Heathrow),Heathrow,2975,2974.59,London,BOS,Boston,BOS,LHR,F,NOA,Logan International,GBP,210.0,0.14
N,2533,7,N,Cape Town,RT,London (Heathrow),Heathrow,5065,5064.69,London,CPT,Cape Town,CPT,LHR,F,AFR,Cape Town,GBP,240.0,0.09
N,1212,7,N,Chicago,RT,London (Heathrow),Heathrow,2424,2423.59,London,ORD,Chicago (O'Hare International),CHI,LHR,F,NOA,O'Hare International,GBP,210.0,0.17
N,1448,7,N,Dallas,RT,London (Heathrow),Heathrow,2896,2895.59,London,DFW,Dallas (Dallas Ft Worth),DFW,LHR,F,NOA,Dallas Ft Worth,GBP,210.0,0.15
N,1103,7,N,Doha,RT,London (Heathrow),Heathrow,2205,2204.59,London,DOH,Doha,DOH,LHR,F,MDE,Doha,GBP,210.0,0.19
N,1276,7,N,Dubai,RT,London (Heathrow),Heathrow,2551,2550.49,London,DXB,Dubai,DXB,LHR,F,MDE,Dubai,GBP,210.0,0.16
N,2382,7,N,Hong Kong,RT,London (Heathrow),Heathrow,4764,4763.29,London,HKG,Hong Kong,HKG,LHR,F,FEA,Hong Kong,GBP,240.0,0.1
N,1512,7,N,Houston,RT,London (Heathrow),Heathrow,3024,3023.59,London,IAH,Houston (George Bush Intercont),HOU,LHR,F,NOA,George Bush Intercont,GBP,210.0,0.14
N,2475,7,N,Johannesburg,RT,London (Heathrow),Heathrow,4950,4949.69,London,JNB,Johannesburg,JNB,LHR,F,AFR,Johannesburg,GBP,210.0,0.08
N,1769,7,N,Kuala Lumpur,RT,London (Heathrow),Heathrow,3538,3537.99,London,KUL,Kuala Lumpur,KUL,LHR,F,FEA,Kuala Lumpur,GBP,240.0,0.14
N,2394,7,N,Kuwait,RT,London (Heathrow),Heathrow,4788,4787.39,London,KWI,Kuwait,KWI,LHR,F,MDE,Kuwait,GBP,210.0,0.09
N,2439,7,N,Lagos,RT,London (Heathrow),Heathrow,4878,4877.59,London,LOS,Lagos,LOS,LHR,F,AFR,Lagos,GBP,210.0,0.09
N,1827,7,N,Las Vegas,RT,London (Heathrow),Heathrow,3654,3653.79,London,LAS,Las Vegas (Harry Reid Intl),LAS,LHR,F,NOA,Harry Reid Intl,GBP,210.0,0.11
N,2937,7,N,Los Angeles,RT,London (Heathrow),Heathrow,5874,5873.59,London,LAX,Los Angeles (Los Angeles International),LAX,LHR,F,NOA,Los Angeles International,GBP,210.0,0.07
N,1898,7,N,Male,RT,London (Heathrow),Heathrow,3795,3794.09,London,MLE,Male (Male International),MLE,LHR,F,SAS,Male International,GBP,210.0,0.11
N,1237,7,N,Mexico City,RT,London (Heathrow),Heathrow,2473,2472.89,London,MEX,Mexico City (Mexico),MEX,LHR,F,SOA,Mexico,GBP,210.0,0.17
N,1589,7,N,Miami,RT,London (Heathrow),Heathrow,3178,3177.59,London,MIA,Miami (Miami International),MIA,LHR,F,NOA,Miami International,GBP,210.0,0.13
N,2749,7,N,Mumbai,RT,London (Heathrow),Heathrow,5498,5497.39,London,BOM,Mumbai,BOM,LHR,F,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,210.0,0.08
N,1257,7,N,New York,RT,London (Heathrow),Heathrow,2513,2512.59,London,EWR,New York (Newark Liberty International),NYC,LHR,F,NOA,Newark Liberty International,GBP,210.0,0.17
N,3260,7,N,Riyadh,RT,London (Heathrow),Heathrow,6519,6518.29,London,RUH,Riyadh,RUH,LHR,F,MDE,King Khalid International,GBP,210.0,0.06
N,1687,7,N,San Francisco,RT,London (Heathrow),Heathrow,3374,3373.59,London,SFO,San Francisco,SFO,LHR,F,NOA,San Francisco International,GBP,210.0,0.12
Y,2088,7,N,Santiago,RT,London (Heathrow),Heathrow,4175,4174.79,London,SCL,Santiago,SCL,LHR,F,SOA,Santiago,GBP,240.0,0.11
N,1712,7,N,Seattle,RT,London (Heathrow),Heathrow,3424,3423.59,London,SEA,Seattle (Seattle-Tacoma International),SEA,LHR,F,NOA,Seattle-Tacoma International,GBP,210.0,0.12
N,1878,7,N,Shanghai,RT,London (Heathrow),Heathrow,3755,3754.49,London,PVG,Shanghai (Shanghai Pudong),SHA,LHR,F,FEA,Shanghai Pudong,GBP,210.0,0.11
N,1699,7,N,Singapore,RT,London (Heathrow),Heathrow,3398,3397.69,London,SIN,Singapore (Changi),SIN,LHR,F,FEA,Changi,GBP,240.0,0.14
N,3262,7,N,Sydney,RT,London (Heathrow),Heathrow,6523,6522.19,London,SYD,Sydney (Sydney Kingsford Smith),SYD,LHR,F,FEA,Sydney Kingsford Smith,GBP,360.0,0.11
N,2303,7,N,Tokyo,RT,London (Heathrow),Heathrow,4605,4604.49,London,HND,Tokyo (Haneda),TYO,LHR,F,FEA,Haneda,GBP,240.0,0.1
N,5758,7,N,Vancouver,RT,London (Heathrow),Heathrow,11515,11514.69,London,YVR,Vancouver,YVR,LHR,F,NOA,Vancouver,GBP,210.0,0.04
