proxy_price,rounded_lowest_each_way_price,number_of_nights,is_sales_fare,arr_city_name,trip_type,dep_lpf_city_airport_display,dep_airport_name,rounded_lowest_price,lowest_price,dep_city_name,arrival_airport,arr_lpf_city_airport_display,arrival_city,departure_airport,cabin,region_code,arr_airport_name,currency_code,tier_points,tier_points_per_pound
N,158,7,N,Seville,RT,London (Gatwick),Gatwick,315,314.28,London,SVQ,Seville,SVQ,LGW,C,EUK,Seville,GBP,40.0,0.25
Y,159,3,N,Malaga,RT,London (City Airport),City Airport,317,316.59,London,AGP,Malaga,AGP,LCY,C,EUK,Malaga,GBP,40.0,0.25
N,159,5,N,Malaga,RT,London (City Airport),City Airport,317,316.59,London,AGP,Malaga,AGP,LCY,C,EUK,Malaga,GBP,40.0,0.25
N,159,7,N,Venice,RT,London (Heathrow),Heathrow,317,316.52,London,VCE,Venice (Marco Polo),VCE,LHR,C,EUK,Marco Polo,GBP,40.0,0.25
N,159,7,N,Budapest,RT,London (Heathrow),Heathrow,317,316.42,London,BUD,Budapest,BUD,LHR,C,EUK,Budapest,GBP,40.0,0.25
N,161,5,N,Ljubljana,RT,London (Heathrow),Heathrow,322,321.22,London,LJU,Ljubljana,LJU,LHR,C,EUK,Joze Pucnik,GBP,40.0,0.25
N,163,7,N,Innsbruck,RT,London (Heathrow),Heathrow,326,325.32,London,INN,Innsbruck (Kranebitten),INN,LHR,C,EUK,Kranebitten,GBP,40.0,0.25
N,158,4,N,Seville,RT,London (Gatwick),Gatwick,315,314.28,London,SVQ,Seville,SVQ,LGW,C,EUK,Seville,GBP,40.0,0.25
N,158,6,N,Salzburg,RT,London (Gatwick),Gatwick,315,314.38,London,SZG,Salzburg,SZG,LGW,C,EUK,Salzburg,GBP,40.0,0.25
N,159,7,N,Lisbon,RT,London (Heathrow),Heathrow,317,316.72,London,LIS,Lisbon,LIS,LHR,C,EUK,Lisbon,GBP,40.0,0.25
N,160,7,N,Malaga,RT,London (City Airport),City Airport,320,319.59,London,AGP,Malaga,AGP,LCY,C,EUK,Malaga,GBP,40.0,0.25
N,159,6,N,Budapest,RT,London (Heathrow),Heathrow,317,316.42,London,BUD,Budapest,BUD,LHR,C,EUK,Budapest,GBP,40.0,0.25
Y,159,7,N,Nice,RT,London (Stansted),Stansted,318,317.66,London,NCE,Nice,NCE,STN,C,EUK,Nice,GBP,40.0,0.25
N,158,2,N,Seville,RT,London (Gatwick),Gatwick,315,314.28,London,SVQ,Seville,SVQ,LGW,C,EUK,Seville,GBP,40.0,0.25
N,160,4,N,Venice,RT,London (Heathrow),Heathrow,319,318.52,London,VCE,Venice (Marco Polo),VCE,LHR,C,EUK,Marco Polo,GBP,40.0,0.25
N,163,2,N,Venice,RT,London (Heathrow),Heathrow,325,324.52,London,VCE,Venice (Marco Polo),VCE,LHR,C,EUK,Marco Polo,GBP,40.0,0.25
N,162,5,N,Budapest,RT,London (Heathrow),Heathrow,323,322.42,London,BUD,Budapest,BUD,LHR,C,EUK,Budapest,GBP,40.0,0.25
N,163,1,N,Florence,RT,London (City Airport),City Airport,326,325.49,London,FLR,Florence (Peretola),FLR,LCY,C,EUK,Peretola,GBP,40.0,0.25
N,319,5,N,Antalya,RT,London (Gatwick),Gatwick,638,637.18,London,AYT,Antalya,AYT,LGW,C,EUK,Antalya,GBP,80.0,0.25
N,161,7,N,Ljubljana,RT,London (Heathrow),Heathrow,322,321.22,London,LJU,Ljubljana,LJU,LHR,C,EUK,Joze Pucnik,GBP,40.0,0.25
N,168,2,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,164,4,N,Lisbon,RT,London (Heathrow),Heathrow,327,326.72,London,LIS,Lisbon,LIS,LHR,C,EUK,Lisbon,GBP,40.0,0.24
N,168,4,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,167,5,N,Florence,RT,London (City Airport),City Airport,333,332.49,London,FLR,Florence (Peretola),FLR,LCY,C,EUK,Peretola,GBP,40.0,0.24
N,168,1,N,Venice,RT,London (Heathrow),Heathrow,335,334.52,London,VCE,Venice (Marco Polo),VCE,LHR,C,EUK,Marco Polo,GBP,40.0,0.24
N,166,7,N,Brindisi,RT,London (Heathrow),Heathrow,331,330.82,London,BDS,Brindisi,BDS,LHR,C,EUK,Brindisi,GBP,40.0,0.24
N,329,6,N,Rhodes,RT,London (Gatwick),Gatwick,657,656.38,London,RHO,Rhodes,RHO,LGW,C,EUK,Rhodes,GBP,80.0,0.24
N,168,3,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,168,6,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,169,5,N,Innsbruck,RT,London (Gatwick),Gatwick,338,337.18,London,INN,Innsbruck (Kranebitten),INN,LGW,C,EUK,Kranebitten,GBP,40.0,0.24
Y,169,4,N,Chambery,RT,London (City Airport),City Airport,338,337.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.24
N,168,7,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,164,7,N,Chambery,RT,London (City Airport),City Airport,328,327.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.24
N,169,4,N,Innsbruck,RT,London (Gatwick),Gatwick,338,337.18,London,INN,Innsbruck (Kranebitten),INN,LGW,C,EUK,Kranebitten,GBP,40.0,0.24
N,168,5,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,169,6,N,Chambery,RT,London (City Airport),City Airport,338,337.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.24
N,166,7,N,Bergerac,RT,London (City Airport),City Airport,332,331.89,London,EGC,Bergerac,EGC,LCY,C,EUK,Bergerac,GBP,40.0,0.24
N,330,4,N,Rhodes,RT,London (Gatwick),Gatwick,659,658.38,London,RHO,Rhodes,RHO,LGW,C,EUK,Rhodes,GBP,80.0,0.24
N,167,2,N,Lisbon,RT,London (Heathrow),Heathrow,334,333.72,London,LIS,Lisbon,LIS,LHR,C,EUK,Lisbon,GBP,40.0,0.24
Y,169,2,N,Chambery,RT,London (City Airport),City Airport,338,337.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.24
N,165,3,N,Florence,RT,London (City Airport),City Airport,330,329.49,London,FLR,Florence (Peretola),FLR,LCY,C,EUK,Peretola,GBP,40.0,0.24
N,165,2,N,Florence,RT,London (City Airport),City Airport,330,329.49,London,FLR,Florence (Peretola),FLR,LCY,C,EUK,Peretola,GBP,40.0,0.24
N,332,3,N,Rhodes,RT,London (Gatwick),Gatwick,663,662.38,London,RHO,Rhodes,RHO,LGW,C,EUK,Rhodes,GBP,80.0,0.24
N,169,3,N,Innsbruck,RT,London (Gatwick),Gatwick,338,337.18,London,INN,Innsbruck (Kranebitten),INN,LGW,C,EUK,Kranebitten,GBP,40.0,0.24
Y,169,3,N,Chambery,RT,London (City Airport),City Airport,338,337.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.24
N,168,1,N,Madrid,RT,London (Heathrow),Heathrow,336,335.59,London,MAD,Madrid,MAD,LHR,C,EUK,Madrid,GBP,40.0,0.24
N,169,2,N,Innsbruck,RT,London (Gatwick),Gatwick,338,337.18,London,INN,Innsbruck (Kranebitten),INN,LGW,C,EUK,Kranebitten,GBP,40.0,0.24
N,166,4,N,Florence,RT,London (City Airport),City Airport,332,331.49,London,FLR,Florence (Peretola),FLR,LCY,C,EUK,Peretola,GBP,40.0,0.24
N,169,1,N,Lisbon,RT,London (Heathrow),Heathrow,338,337.72,London,LIS,Lisbon,LIS,LHR,C,EUK,Lisbon,GBP,40.0,0.24
Y,169,5,N,Chambery,RT,London (City Airport),City Airport,338,337.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.24
N,396,7,N,Kuwait,RT,London (Heathrow),Heathrow,791,790.59,London,KWI,Kuwait,KWI,LHR,W,MDE,Kuwait,GBP,90.0,0.23
N,172,2,N,Nice,RT,London (City Airport),City Airport,344,343.99,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.23
N,172,1,N,Nice,RT,London (City Airport),City Airport,344,343.99,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.23
N,396,4,N,Kuwait,RT,London (Heathrow),Heathrow,791,790.59,London,KWI,Kuwait,KWI,LHR,W,MDE,Kuwait,GBP,90.0,0.23
N,175,1,N,Ljubljana,RT,London (Heathrow),Heathrow,350,349.22,London,LJU,Ljubljana,LJU,LHR,C,EUK,Joze Pucnik,GBP,40.0,0.23
N,396,3,N,Kuwait,RT,London (Heathrow),Heathrow,791,790.59,London,KWI,Kuwait,KWI,LHR,W,MDE,Kuwait,GBP,90.0,0.23
N,174,5,N,Nice,RT,London (City Airport),City Airport,347,346.19,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.23
N,172,3,N,Nice,RT,London (City Airport),City Airport,344,343.99,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.23
N,396,5,N,Kuwait,RT,London (Heathrow),Heathrow,791,790.59,London,KWI,Kuwait,KWI,LHR,W,MDE,Kuwait,GBP,90.0,0.23
N,396,6,N,Kuwait,RT,London (Heathrow),Heathrow,791,790.59,London,KWI,Kuwait,KWI,LHR,W,MDE,Kuwait,GBP,90.0,0.23
N,172,7,N,Porto,RT,London (Gatwick),Gatwick,343,342.88,London,OPO,Porto,OPO,LGW,C,EUK,Porto,GBP,40.0,0.23
N,172,4,N,Nice,RT,London (City Airport),City Airport,344,343.99,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.23
N,177,1,N,Chambery,RT,London (City Airport),City Airport,353,352.69,London,CMF,Chambery,CMF,LCY,C,EUK,Chambery,GBP,40.0,0.23
N,177,6,N,Olbia,RT,London (Heathrow),Heathrow,354,353.82,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.23
N,174,6,N,Nice,RT,London (City Airport),City Airport,347,346.99,London,NCE,Nice,NCE,LCY,C,EUK,Nice,GBP,40.0,0.23
N,182,6,N,Faro,RT,London (Heathrow),Heathrow,363,362.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,182,3,N,Barcelona,RT,London (Heathrow),Heathrow,364,363.79,London,BCN,Barcelona,BCN,LHR,C,EUK,Barcelona,GBP,40.0,0.22
N,187,2,N,Faro,RT,London (Heathrow),Heathrow,373,372.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,183,4,N,Olbia,RT,London (Heathrow),Heathrow,366,365.82,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.22
N,183,1,N,Faro,RT,London (Heathrow),Heathrow,366,365.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,185,2,N,Olbia,RT,London (Heathrow),Heathrow,370,369.82,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.22
N,182,3,N,Faro,RT,London (Heathrow),Heathrow,363,362.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,181,4,N,Barcelona,RT,London (Heathrow),Heathrow,361,360.79,London,BCN,Barcelona,BCN,LHR,C,EUK,Barcelona,GBP,40.0,0.22
N,184,6,N,Innsbruck,RT,London (Gatwick),Gatwick,368,367.18,London,INN,Innsbruck (Kranebitten),INN,LGW,C,EUK,Kranebitten,GBP,40.0,0.22
N,182,7,N,Faro,RT,London (Heathrow),Heathrow,363,362.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,180,7,N,Naples,RT,London (Heathrow),Heathrow,359,358.22,London,NAP,Naples,NAP,LHR,C,EUK,Naples,GBP,40.0,0.22
N,182,2,N,Barcelona,RT,London (Heathrow),Heathrow,364,363.79,London,BCN,Barcelona,BCN,LHR,C,EUK,Barcelona,GBP,40.0,0.22
N,184,1,N,Barcelona,RT,London (Heathrow),Heathrow,367,366.12,London,BCN,Barcelona,BCN,LHR,C,EUK,Barcelona,GBP,40.0,0.22
N,180,5,N,Faro,RT,London (Heathrow),Heathrow,360,359.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,419,7,N,Accra,RT,London (Gatwick),Gatwick,838,837.18,London,ACC,Accra,ACC,LGW,W,AFR,Accra,GBP,90.0,0.22
N,181,5,N,Barcelona,RT,London (Heathrow),Heathrow,361,360.79,London,BCN,Barcelona,BCN,LHR,C,EUK,Barcelona,GBP,40.0,0.22
N,181,6,N,Barcelona,RT,London (Heathrow),Heathrow,361,360.79,London,BCN,Barcelona,BCN,LHR,C,EUK,Barcelona,GBP,40.0,0.22
N,182,4,N,Faro,RT,London (Heathrow),Heathrow,363,362.02,London,FAO,Faro,FAO,LHR,C,EUK,Faro,GBP,40.0,0.22
N,181,4,N,San Sebastian,RT,London (City Airport),City Airport,362,361.69,London,EAS,San Sebastian,EAS,LCY,C,EUK,San Sebastian,GBP,40.0,0.22
N,425,6,N,Accra,RT,London (Heathrow),Heathrow,850,849.72,London,ACC,Accra,ACC,LHR,W,AFR,Accra,GBP,90.0,0.21
N,187,7,N,Olbia,RT,London (Heathrow),Heathrow,374,373.82,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.21
N,48,4,N,Sofia,RT,London (Heathrow),Heathrow,95,94.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.21
N,48,4,N,Paphos,RT,London (Gatwick),Gatwick,96,95.58,London,PFO,Paphos,PFO,LGW,M,EUK,Paphos,GBP,10.0,0.21
N,425,4,N,Accra,RT,London (Heathrow),Heathrow,850,849.72,London,ACC,Accra,ACC,LHR,W,AFR,Accra,GBP,90.0,0.21
N,192,2,N,Gibraltar,RT,London (Heathrow),Heathrow,383,382.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
N,192,1,N,Gibraltar,RT,London (Heathrow),Heathrow,383,382.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
N,439,3,N,Dubai,RT,London (Heathrow),Heathrow,878,877.39,London,DXB,Dubai,DXB,LHR,W,MDE,Dubai,GBP,90.0,0.21
N,435,2,N,Accra,RT,London (Heathrow),Heathrow,869,868.72,London,ACC,Accra,ACC,LHR,W,AFR,Accra,GBP,90.0,0.21
N,49,2,N,Sofia,RT,London (Heathrow),Heathrow,98,97.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.21
N,439,5,N,Dubai,RT,London (Heathrow),Heathrow,878,877.39,London,DXB,Dubai,DXB,LHR,W,MDE,Dubai,GBP,90.0,0.21
N,48,7,N,Agadir,RT,London (Gatwick),Gatwick,95,94.48,London,AGA,Agadir,AGA,LGW,M,AFR,Al Massira,GBP,10.0,0.21
N,187,7,N,Gibraltar,RT,London (Heathrow),Heathrow,373,372.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
N,435,1,N,Accra,RT,London (Heathrow),Heathrow,869,868.72,London,ACC,Accra,ACC,LHR,W,AFR,Accra,GBP,90.0,0.21
N,189,6,N,Gibraltar,RT,London (Heathrow),Heathrow,378,377.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
N,193,5,N,Split,RT,London (Heathrow),Heathrow,386,385.62,London,SPU,Split,SPU,LHR,C,EUK,Split,GBP,40.0,0.21
Y,48,1,N,Paphos,RT,London (Gatwick),Gatwick,96,95.58,London,PFO,Paphos,PFO,LGW,M,EUK,Paphos,GBP,10.0,0.21
N,49,7,N,Sofia,RT,London (Heathrow),Heathrow,98,97.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.21
N,48,7,N,Paphos,RT,London (Gatwick),Gatwick,96,95.58,London,PFO,Paphos,PFO,LGW,M,EUK,Paphos,GBP,10.0,0.21
N,192,3,N,Gibraltar,RT,London (Heathrow),Heathrow,383,382.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
N,439,4,N,Dubai,RT,London (Heathrow),Heathrow,878,877.39,London,DXB,Dubai,DXB,LHR,W,MDE,Dubai,GBP,90.0,0.21
N,189,5,N,Gibraltar,RT,London (Heathrow),Heathrow,378,377.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
Y,187,1,N,Olbia,RT,London (Heathrow),Heathrow,374,373.82,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.21
N,48,2,N,Paphos,RT,London (Gatwick),Gatwick,96,95.58,London,PFO,Paphos,PFO,LGW,M,EUK,Paphos,GBP,10.0,0.21
N,187,1,N,Innsbruck,RT,London (Gatwick),Gatwick,373,372.18,London,INN,Innsbruck (Kranebitten),INN,LGW,C,EUK,Kranebitten,GBP,40.0,0.21
N,423,7,N,New York,RT,London (Gatwick),Gatwick,846,845.08,London,JFK,New York (John F Kennedy),NYC,LGW,W,NOA,John F Kennedy,GBP,90.0,0.21
N,428,6,N,New York,RT,London (Heathrow),Heathrow,855,854.62,London,JFK,New York (John F Kennedy),NYC,LHR,W,NOA,John F Kennedy,GBP,90.0,0.21
N,189,4,N,Gibraltar,RT,London (Heathrow),Heathrow,378,377.32,London,GIB,Gibraltar,GIB,LHR,C,EUK,Gibraltar,GBP,40.0,0.21
Y,48,3,N,Paphos,RT,London (Gatwick),Gatwick,96,95.58,London,PFO,Paphos,PFO,LGW,M,EUK,Paphos,GBP,10.0,0.21
N,49,5,N,Sofia,RT,London (Heathrow),Heathrow,98,97.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.21
N,48,3,N,Sofia,RT,London (Heathrow),Heathrow,95,94.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.21
N,425,5,N,Accra,RT,London (Heathrow),Heathrow,850,849.72,London,ACC,Accra,ACC,LHR,W,AFR,Accra,GBP,90.0,0.21
N,48,6,N,Paphos,RT,London (Gatwick),Gatwick,96,95.58,London,PFO,Paphos,PFO,LGW,M,EUK,Paphos,GBP,10.0,0.21
N,439,7,N,Dubai,RT,London (Heathrow),Heathrow,878,877.39,London,DXB,Dubai,DXB,LHR,W,MDE,Dubai,GBP,90.0,0.21
N,428,5,N,New York,RT,London (Heathrow),Heathrow,855,854.62,London,JFK,New York (John F Kennedy),NYC,LHR,W,NOA,John F Kennedy,GBP,90.0,0.21
N,435,3,N,Accra,RT,London (Heathrow),Heathrow,869,868.72,London,ACC,Accra,ACC,LHR,W,AFR,Accra,GBP,90.0,0.21
N,438,3,N,New York,RT,London (Heathrow),Heathrow,876,875.62,London,JFK,New York (John F Kennedy),NYC,LHR,W,NOA,John F Kennedy,GBP,90.0,0.21
N,49,1,N,Sofia,RT,London (Heathrow),Heathrow,98,97.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.21
N,428,4,N,New York,RT,London (Heathrow),Heathrow,855,854.62,London,EWR,New York (Newark Liberty International),NYC,LHR,W,NOA,Newark Liberty International,GBP,90.0,0.21
N,438,2,N,New York,RT,London (Heathrow),Heathrow,876,875.62,London,JFK,New York (John F Kennedy),NYC,LHR,W,NOA,John F Kennedy,GBP,90.0,0.21
Y,187,5,N,Olbia,RT,London (Heathrow),Heathrow,374,373.82,London,OLB,Olbia,OLB,LHR,C,EUK,Olbia,GBP,40.0,0.21
N,201,4,N,Rome,RT,London (Heathrow),Heathrow,402,401.79,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.2
N,441,7,N,Mumbai,RT,London (Heathrow),Heathrow,881,880.62,London,BOM,Mumbai,BOM,LHR,W,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,90.0,0.2
N,25,7,N,Newcastle,RT,London (Heathrow),Heathrow,49,48.92,London,NCL,Newcastle,NCL,LHR,M,EUK,Newcastle International,GBP,5.0,0.2
N,198,3,N,Dubrovnik,RT,London (Gatwick),Gatwick,395,394.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
N,51,7,N,Tirana,RT,London (Heathrow),Heathrow,102,101.72,London,TIA,Tirana,TIA,LHR,M,EUK,Tirana,GBP,10.0,0.2
N,201,7,N,Rome,RT,London (Heathrow),Heathrow,402,401.42,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.2
N,450,6,N,Toronto,RT,London (Heathrow),Heathrow,899,898.92,London,YYZ,Toronto,YTO,LHR,W,NOA,Toronto,GBP,90.0,0.2
N,450,7,N,Abu Dhabi,RT,London (Heathrow),Heathrow,899,898.39,London,AUH,Abu Dhabi,AUH,LHR,W,MDE,Abu Dhabi,GBP,90.0,0.2
N,450,7,N,Toronto,RT,London (Heathrow),Heathrow,899,898.92,London,YYZ,Toronto,YTO,LHR,W,NOA,Toronto,GBP,90.0,0.2
N,200,3,N,Split,RT,London (Heathrow),Heathrow,400,399.62,London,SPU,Split,SPU,LHR,C,EUK,Split,GBP,40.0,0.2
N,441,7,N,Doha,RT,London (Heathrow),Heathrow,881,880.22,London,DOH,Doha,DOH,LHR,W,MDE,Doha,GBP,90.0,0.2
N,50,1,N,Bucharest,RT,London (Heathrow),Heathrow,100,99.82,London,OTP,Bucharest,BUH,LHR,M,EUK,Bucharest,GBP,10.0,0.2
N,201,3,N,Rome,RT,London (Heathrow),Heathrow,402,401.79,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.2
N,201,5,N,Rome,RT,London (Heathrow),Heathrow,402,401.79,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.2
N,199,1,N,Dubrovnik,RT,London (Gatwick),Gatwick,397,396.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
N,450,5,N,Toronto,RT,London (Heathrow),Heathrow,899,898.92,London,YYZ,Toronto,YTO,LHR,W,NOA,Toronto,GBP,90.0,0.2
N,456,7,N,Bahrain,RT,London (Heathrow),Heathrow,912,911.39,London,BAH,Bahrain,BAH,LHR,W,MDE,Bahrain,GBP,90.0,0.2
N,198,2,N,Dubrovnik,RT,London (Gatwick),Gatwick,395,394.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
Y,196,5,N,San Sebastian,RT,London (City Airport),City Airport,391,390.69,London,EAS,San Sebastian,EAS,LCY,C,EUK,San Sebastian,GBP,40.0,0.2
N,199,1,N,Split,RT,London (Heathrow),Heathrow,397,396.62,London,SPU,Split,SPU,LHR,C,EUK,Split,GBP,40.0,0.2
N,198,6,N,Dubrovnik,RT,London (Gatwick),Gatwick,395,394.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
N,199,5,N,Dubrovnik,RT,London (Gatwick),Gatwick,397,396.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
N,50,6,N,Sofia,RT,London (Heathrow),Heathrow,100,99.52,London,SOF,Sofia,SOF,LHR,M,EUK,Sofia,GBP,10.0,0.2
N,196,7,N,San Sebastian,RT,London (City Airport),City Airport,391,390.69,London,EAS,San Sebastian,EAS,LCY,C,EUK,San Sebastian,GBP,40.0,0.2
N,200,6,N,Split,RT,London (Heathrow),Heathrow,400,399.62,London,SPU,Split,SPU,LHR,C,EUK,Split,GBP,40.0,0.2
N,441,4,N,Mumbai,RT,London (Heathrow),Heathrow,881,880.62,London,BOM,Mumbai,BOM,LHR,W,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,90.0,0.2
N,450,3,N,Toronto,RT,London (Heathrow),Heathrow,899,898.92,London,YYZ,Toronto,YTO,LHR,W,NOA,Toronto,GBP,90.0,0.2
N,198,7,N,Dubrovnik,RT,London (Gatwick),Gatwick,395,394.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
N,441,2,N,Mumbai,RT,London (Heathrow),Heathrow,881,880.62,London,BOM,Mumbai,BOM,LHR,W,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,90.0,0.2
N,450,4,N,Toronto,RT,London (Heathrow),Heathrow,899,898.92,London,YYZ,Toronto,YTO,LHR,W,NOA,Toronto,GBP,90.0,0.2
N,200,2,N,Split,RT,London (Heathrow),Heathrow,400,399.62,London,SPU,Split,SPU,LHR,C,EUK,Split,GBP,40.0,0.2
N,456,5,N,Bahrain,RT,London (Heathrow),Heathrow,912,911.39,London,BAH,Bahrain,BAH,LHR,W,MDE,Bahrain,GBP,90.0,0.2
N,50,2,N,Bucharest,RT,London (Heathrow),Heathrow,100,99.82,London,OTP,Bucharest,BUH,LHR,M,EUK,Bucharest,GBP,10.0,0.2
N,441,3,N,Mumbai,RT,London (Heathrow),Heathrow,881,880.62,London,BOM,Mumbai,BOM,LHR,W,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,90.0,0.2
N,441,4,N,Doha,RT,London (Heathrow),Heathrow,881,880.22,London,DOH,Doha,DOH,LHR,W,MDE,Doha,GBP,90.0,0.2
Y,196,6,N,San Sebastian,RT,London (City Airport),City Airport,391,390.69,London,EAS,San Sebastian,EAS,LCY,C,EUK,San Sebastian,GBP,40.0,0.2
N,449,1,N,New York,RT,London (Heathrow),Heathrow,898,897.62,London,JFK,New York (John F Kennedy),NYC,LHR,W,NOA,John F Kennedy,GBP,90.0,0.2
N,202,6,N,Rome,RT,London (Heathrow),Heathrow,404,403.79,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.2
N,446,1,N,Mumbai,RT,London (Heathrow),Heathrow,891,890.62,London,BOM,Mumbai,BOM,LHR,W,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,90.0,0.2
N,441,6,N,Mumbai,RT,London (Heathrow),Heathrow,881,880.62,London,BOM,Mumbai,BOM,LHR,W,SAS,Chhatrapati Shivaji Maharaj Intl,GBP,90.0,0.2
N,199,4,N,Dubrovnik,RT,London (Gatwick),Gatwick,397,396.88,London,DBV,Dubrovnik,DBV,LGW,C,EUK,Dubrovnik,GBP,40.0,0.2
N,50,3,N,Bucharest,RT,London (Heathrow),Heathrow,100,99.82,London,OTP,Bucharest,BUH,LHR,M,EUK,Bucharest,GBP,10.0,0.2
N,202,2,N,Rome,RT,London (Heathrow),Heathrow,404,403.79,London,FCO,Rome (Fiumicino),ROM,LHR,C,EUK,Fiumicino,GBP,40.0,0.2
N,25,7,N,Glasgow,RT,London (Heathrow),Heathrow,49,48.93,London,GLA,Glasgow,GLA,LHR,M,EUK,Glasgow,GBP,5.0,0.2
N,51,5,N,Bucharest,RT,London (Heathrow),Heathrow,102,101.82,London,OTP,Bucharest,BUH,LHR,M,EUK,Bucharest,GBP,10.0,0.2
N,447,6,N,Dubai,RT,London (Heathrow),Heathrow,893,892.22,London,DXB,Dubai,DXB,LHR,W,MDE,Dubai,GBP,90.0,0.2
